"user_input","items_json"
"Bring me five energy drinks, leave out 3 cookies, drop seven of them cauliflower heads, pull a pair of of those pineapples and give me 1 mussels thanks","[{""action"": ""add"", ""product"": ""energy drinks"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""cookies"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""cauliflower heads"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""pineapples"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""mussels"", ""quantity"": 1}]"
"Yo include 16 chicken thighs in there, knock off a few walnuts, then grab me 8 sodas in there, then slap on a dozen lotions, plus ring up 13 donuts cheers","[{""action"": ""add"", ""product"": ""chicken thighs"", ""quantity"": 16}, {""action"": ""remove"", ""product"": ""walnuts"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""sodas"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""lotions"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""donuts"", ""quantity"": 13}]"
"Yo drop 18 candy bars, toss in two dozen lettuces, then take off 21 of those sodas please","[{""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""lettuces"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""sodas"", ""quantity"": 21}]"
"Throw in one granola bars, and also get rid of 17 sodas thanks","[{""action"": ""add"", ""product"": ""granola bars"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""sodas"", ""quantity"": 17}]"
"Kick out nine of the muffins, include 13 spinach bunches, tack on 3 eggs and bring me 13 raspberries","[{""action"": ""remove"", ""product"": ""muffins"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""spinach bunches"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""eggs"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""raspberries"", ""quantity"": 13}]"
"Stick in a couple carrots, take out two wraps, toss in a dozen pork chops, and also scrap 7 shrimp","[{""action"": ""add"", ""product"": ""carrots"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""wraps"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""shrimp"", ""quantity"": 7}]"
"Take out two dozen asparagus bunches, then take off 14 crabs, scan in twenty lobsters, plus include 9 cod fillets thanks","[{""action"": ""remove"", ""product"": ""asparagus bunches"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""crabs"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""lobsters"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 9}]"
"Yo bring me 5 cucumbers, and also kick out eleven of those leeks please","[{""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""leeks"", ""quantity"": 11}]"
"Throw on 12 onions in there, then pile on a couple cod fillets, stick in eighteen kale bunches, then grab me six loaves","[{""action"": ""add"", ""product"": ""onions"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""kale bunches"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""loaves"", ""quantity"": 6}]"
"Okay leave out seven of the chocolates, scan in a few bananas, and also tack on fourteen scallops","[{""action"": ""remove"", ""product"": ""chocolates"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""bananas"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""scallops"", ""quantity"": 14}]"
"Yo drop in a pair of candy bars, give me 19 hummus tubs, throw on 25 razors in there and leave out a pair of nuts","[{""action"": ""add"", ""product"": ""candy bars"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""hummus tubs"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""razors"", ""quantity"": 25}, {""action"": ""remove"", ""product"": ""nuts"", ""quantity"": 2}]"
"Pack in twenty cucumbers, pull fourteen of the shampoos, then ditch three toothpastes, plus drop 20 pasta boxes","[{""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""shampoos"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""toothpastes"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""pasta boxes"", ""quantity"": 20}]"
"Bring me 12 salads, then take away 1 of the popsicles, plus grab me 24 kale bunches cheers","[{""action"": ""add"", ""product"": ""salads"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""popsicles"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""kale bunches"", ""quantity"": 24}]"
"Put in 23 tomatoes in there, take off six lobsters, plus slap on 18 lotions","[{""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 23}, {""action"": ""remove"", ""product"": ""lobsters"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""lotions"", ""quantity"": 18}]"
"Give me 7 peanut butters, then get me eighteen avocados, then pack in nine donuts, plus bring me twenty shrimp","[{""action"": ""add"", ""product"": ""peanut butters"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""avocados"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""donuts"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""shrimp"", ""quantity"": 20}]"
"Yo bring me seventeen pancake mixes, pull out fourteen asparagus bunches, throw on six toothpastes, include 11 sausages and grab me half a dozen rice bags thanks","[{""action"": ""add"", ""product"": ""pancake mixes"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""asparagus bunches"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""toothpastes"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""sausages"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 6}]"
"Stick in 9 cakes, pack in a dozen loaves, throw on nine potatoes and leave out two cereals","[{""action"": ""add"", ""product"": ""cakes"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""loaves"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""potatoes"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""cereals"", ""quantity"": 2}]"
"Alright give me a pair of bell peppers, tack on a dozen prawns, drop a pair of asparagus bunches, get me 18 shampoos, and cut 9 bacon packs","[{""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""prawns"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""asparagus bunches"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""shampoos"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""bacon packs"", ""quantity"": 9}]"
"Hey tack on nineteen hummus tubs, tack on 3 energy drinks, then chuck in nine cauliflower heads, and add 1 protein bars","[{""action"": ""add"", ""product"": ""hummus tubs"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""energy drinks"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""cauliflower heads"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""protein bars"", ""quantity"": 1}]"
"Lose sixteen eggplants, include 21 peaches in there, then slap on one scallions, add 9 salami packs, plus tack on 22 cream cheeses","[{""action"": ""remove"", ""product"": ""eggplants"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""peaches"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""scallions"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""salami packs"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""cream cheeses"", ""quantity"": 22}]"
"Put in 11 oranges and take out sixteen of those teas","[{""action"": ""add"", ""product"": ""oranges"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""teas"", ""quantity"": 16}]"
"Take out five mushrooms, include six oranges, then nix five cupcakes","[{""action"": ""remove"", ""product"": ""mushrooms"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""oranges"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""cupcakes"", ""quantity"": 5}]"
"Hey stick in 5 water bottles, skip 20 kale bunches and pile on two dozen strawberries","[{""action"": ""add"", ""product"": ""water bottles"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""kale bunches"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""strawberries"", ""quantity"": 24}]"
"Alright take out twenty cheeses, scrap a few lemons, get me eighteen wraps, plus throw in 3 cucumbers thanks","[{""action"": ""remove"", ""product"": ""cheeses"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""lemons"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""wraps"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 3}]"
"Scrap 7 meatballs, pile on three hummus tubs, and also slap on 3 cheeses","[{""action"": ""remove"", ""product"": ""meatballs"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""hummus tubs"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""cheeses"", ""quantity"": 3}]"
"Alright get me nine tissue boxes, plus remove four drumsticks","[{""action"": ""add"", ""product"": ""tissue boxes"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""drumsticks"", ""quantity"": 4}]"
"Pull out 16 biscuits, then put in a dozen chicken breasts, plus stick in 1 apples in there","[{""action"": ""remove"", ""product"": ""biscuits"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""chicken breasts"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 1}]"
"Yo lose 24 of those tuna cans, toss in 17 sandwiches, take out half a dozen napkins, then lose a few of the ribs, ring up 10 oranges","[{""action"": ""remove"", ""product"": ""tuna cans"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""sandwiches"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""napkins"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""ribs"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""oranges"", ""quantity"": 10}]"
"Tack on 12 strawberries, scrub a couple oranges, then stick in 17 hot dogs, plus get rid of a pair of of those kiwis","[{""action"": ""add"", ""product"": ""strawberries"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""oranges"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""hot dogs"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""kiwis"", ""quantity"": 2}]"
"Okay drop in 9 eggplants, drop in eleven hummus tubs, grab me 7 yogurts, include 6 garlic bulbs","[{""action"": ""add"", ""product"": ""eggplants"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""hummus tubs"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""yogurts"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""garlic bulbs"", ""quantity"": 6}]"
"Hey scan in two dozen salami packs in there, take off 23 cod fillets, and load up with ten salsas cheers","[{""action"": ""add"", ""product"": ""salami packs"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""cod fillets"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""salsas"", ""quantity"": 10}]"
"Stick in 25 jalapenos, tack on 21 olive jars in there, throw in a couple chicken thighs, plus scrap half a dozen of the donuts","[{""action"": ""add"", ""product"": ""jalapenos"", ""quantity"": 25}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""chicken thighs"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""donuts"", ""quantity"": 6}]"
"Okay load up with 6 pasta boxes, then take off 20 beets, pack in eighteen ice creams in there, give me 14 pork chops, and also throw in 18 trash bags thanks","[{""action"": ""add"", ""product"": ""pasta boxes"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""beets"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""ice creams"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 18}]"
"Stock up on 16 pork chops, stick in a couple yogurts, and also stick in two drumsticks","[{""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""yogurts"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""drumsticks"", ""quantity"": 2}]"
"Yo ring up twelve blueberries, pull half a dozen pizzas, stick in 2 candy bars","[{""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""pizzas"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""candy bars"", ""quantity"": 2}]"
"Toss in a few rolls in there, then kick out a dozen corn cobs, and also ring up thirteen pancake mixes","[{""action"": ""add"", ""product"": ""rolls"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""corn cobs"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""pancake mixes"", ""quantity"": 13}]"
"Chuck in twenty burgers, pile on 24 baguettes, bring me a dozen apples, plus drop in 20 wraps please","[{""action"": ""add"", ""product"": ""burgers"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""baguettes"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""wraps"", ""quantity"": 20}]"
"Hey tack on two dozen broccoli heads, knock off nine of those mussels, then throw in 4 prawns in there, nix six juices","[{""action"": ""add"", ""product"": ""broccoli heads"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""mussels"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""prawns"", ""quantity"": 4}, {""action"": ""remove"", ""product"": ""juices"", ""quantity"": 6}]"
"Alright get rid of 11 raspberries, get me 13 cucumbers, lose a couple deodorants, then tack on fourteen granola bars and drop in 4 kombuchas","[{""action"": ""remove"", ""product"": ""raspberries"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""deodorants"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""granola bars"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""kombuchas"", ""quantity"": 4}]"
"Yo slap on 1 leeks in there, give me 1 pistachios, plus ditch half a dozen bacon packs","[{""action"": ""add"", ""product"": ""leeks"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""pistachios"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""bacon packs"", ""quantity"": 6}]"
"Load up with 2 oatmeal boxes, ring up 9 wings in there, pull 12 carrots thanks","[{""action"": ""add"", ""product"": ""oatmeal boxes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""wings"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""carrots"", ""quantity"": 12}]"
"Hey toss in 13 cashews, scan in two dozen napkins, knock off 6 wines, slap on 3 zucchinis, lose a few radishes please","[{""action"": ""add"", ""product"": ""cashews"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""wines"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""zucchinis"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""radishes"", ""quantity"": 3}]"
"Yo grab me 5 coffees, then ditch a dozen celery stalks, load up with half a dozen toothpastes, drop sixteen of the protein bars and toss in thirteen corn cobs","[{""action"": ""add"", ""product"": ""coffees"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""celery stalks"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""toothpastes"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""protein bars"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""corn cobs"", ""quantity"": 13}]"
"Grab me a pair of celery stalks, get rid of a few smoothies, slap on 7 broccoli heads, stock up on a couple napkins, then bring me 17 avocados","[{""action"": ""add"", ""product"": ""celery stalks"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""smoothies"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""broccoli heads"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""avocados"", ""quantity"": 17}]"
